timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1528345961592,3621,78 /index.php,200,OK,Thread Group 1-1,text,TRUE,,18733,361,3,3,1661,0,867
1528345966209,2884,78 /index.php,200,OK,Thread Group 1-2,text,TRUE,,18733,361,3,3,929,0,158
1528345991603,2892,78 /index.php,200,OK,Thread Group 1-7,text,TRUE,,18733,361,9,9,936,0,167
1528345996618,2917,78 /index.php,200,OK,Thread Group 1-8,text,TRUE,,18733,361,10,10,959,0,193
1528346001530,2872,78 /index.php,200,OK,Thread Group 1-9,text,TRUE,,18733,361,10,10,915,0,148
1528346004239,2901,78 /index.php,200,OK,Thread Group 1-4,text,TRUE,,18733,361,10,10,945,0,178
1528346005489,2870,78 /index.php,200,OK,Thread Group 1-5,text,TRUE,,18733,361,10,10,915,0,147
1528346006547,2913,78 /index.php,200,OK,Thread Group 1-10,text,TRUE,,18733,361,10,10,957,0,191
1528346007483,2870,78 /index.php,200,OK,Thread Group 1-6,text,TRUE,,18733,361,10,10,915,0,147
1528346012839,2935,78 /index.php,200,OK,Thread Group 1-3,text,TRUE,,18733,361,10,10,981,0,212
1528346030627,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-1,text,TRUE,,213,490,10,10,398,0,0
1528346034509,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-2,text,TRUE,,213,490,10,10,398,0,0
1528346059804,399,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-7,text,TRUE,,213,490,10,10,399,0,0
1528346064831,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-8,text,TRUE,,213,490,10,10,398,0,0
1528346069691,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-9,text,TRUE,,213,490,10,10,398,0,0
1528346072381,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-4,text,TRUE,,213,490,10,10,398,0,0
1528346073718,397,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-5,text,TRUE,,213,490,10,10,397,0,0
1528346074779,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-10,text,TRUE,,213,490,10,10,398,0,0
1528346075630,398,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-6,text,TRUE,,213,490,10,10,398,0,0
1528346077237,610,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-1,text,TRUE,,214,511,10,10,610,0,211
1528346078244,399,102 /index.php,200,OK,Thread Group 1-1,bin,TRUE,,415,513,10,10,398,0,0
1528346081062,399,90 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-3,text,TRUE,,213,490,10,10,398,0,0
1528346081188,581,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-2,text,TRUE,,214,511,10,10,581,0,182
1528346082169,399,102 /index.php,200,OK,Thread Group 1-2,bin,TRUE,,415,513,10,10,399,0,0
1528346082942,9017,105 /index.php,200,OK,Thread Group 1-1,text,TRUE,,161036,1326,10,10,658,0,148
1528346087034,9009,105 /index.php,200,OK,Thread Group 1-2,text,TRUE,,161036,1326,10,10,652,0,141
1528346091965,8536,106 /index.php,200,OK,Thread Group 1-1,text,TRUE,,158294,579,10,10,952,0,174
1528346102303,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-1,text,TRUE,,213,565,10,10,400,0,0
1528346096047,8531,106 /index.php,200,OK,Thread Group 1-2,text,TRUE,,158294,579,10,10,946,0,169
1528346106326,401,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-2,text,TRUE,,213,565,10,10,401,0,0
1528346106451,539,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-7,text,TRUE,,214,511,10,10,539,0,141
1528346107389,398,102 /index.php,200,OK,Thread Group 1-7,bin,TRUE,,415,513,10,10,398,0,0
1528346111537,627,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-8,text,TRUE,,214,511,10,10,627,0,229
1528346112562,398,102 /index.php,200,OK,Thread Group 1-8,bin,TRUE,,415,513,10,10,398,0,0
1528346116328,588,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-9,text,TRUE,,214,511,10,10,588,0,189
1528346117316,398,102 /index.php,200,OK,Thread Group 1-9,bin,TRUE,,415,513,10,10,398,0,0
1528346119059,543,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-4,text,TRUE,,214,511,10,10,543,0,145
1528346119997,399,102 /index.php,200,OK,Thread Group 1-4,bin,TRUE,,415,513,10,10,399,0,0
1528346120328,536,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-5,text,TRUE,,214,511,10,10,536,0,139
1528346112096,9076,105 /index.php,200,OK,Thread Group 1-7,text,TRUE,,161036,1326,10,10,715,0,205
1528346121260,399,102 /index.php,200,OK,Thread Group 1-5,bin,TRUE,,415,513,10,10,399,0,0
1528346121384,552,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-10,text,TRUE,,214,511,10,10,552,0,154
1528346122335,399,102 /index.php,200,OK,Thread Group 1-10,bin,TRUE,,415,513,10,10,399,0,0
1528346122275,831,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-6,text,TRUE,,214,511,10,10,831,0,433
1528346123503,397,102 /index.php,200,OK,Thread Group 1-6,bin,TRUE,,415,513,10,10,397,0,0
1528346117301,9025,105 /index.php,200,OK,Thread Group 1-8,text,TRUE,,161036,1326,10,10,667,0,157
1528346127989,574,99 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-3,text,TRUE,,214,511,10,10,574,0,176
1528346128961,398,102 /index.php,200,OK,Thread Group 1-3,bin,TRUE,,415,513,10,10,398,0,0
1528346121175,8521,106 /index.php,200,OK,Thread Group 1-7,text,TRUE,,158294,579,10,10,937,0,161
1528346122014,9018,105 /index.php,200,OK,Thread Group 1-9,text,TRUE,,161036,1326,10,10,658,0,148
1528346131450,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-7,text,TRUE,,213,565,10,10,400,0,0
1528346124774,9009,105 /index.php,200,OK,Thread Group 1-4,text,TRUE,,161036,1326,10,10,650,0,140
1528346126329,8556,106 /index.php,200,OK,Thread Group 1-8,text,TRUE,,158294,579,10,10,975,0,197
1528346125972,9012,105 /index.php,200,OK,Thread Group 1-5,text,TRUE,,161036,1326,10,10,654,0,144
1528346127097,9007,105 /index.php,200,OK,Thread Group 1-10,text,TRUE,,161036,1326,10,10,648,0,139
1528346136674,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-8,text,TRUE,,213,565,10,10,400,0,0
1528346128208,9014,105 /index.php,200,OK,Thread Group 1-6,text,TRUE,,161036,1326,10,10,655,0,144
1528346131035,8505,106 /index.php,200,OK,Thread Group 1-9,text,TRUE,,158294,579,10,10,924,0,146
1528346141322,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-9,text,TRUE,,213,565,10,10,400,0,0
1528346133788,8554,106 /index.php,200,OK,Thread Group 1-4,text,TRUE,,158294,579,10,10,969,0,193
1528346133697,9033,105 /index.php,200,OK,Thread Group 1-3,text,TRUE,,161036,1326,10,10,676,0,164
1528346134988,8540,106 /index.php,200,OK,Thread Group 1-5,text,TRUE,,158294,579,10,10,958,0,181
1528346144084,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-4,text,TRUE,,213,565,10,10,400,0,0
1528346136108,8506,106 /index.php,200,OK,Thread Group 1-10,text,TRUE,,158294,579,10,10,923,0,146
1528346145271,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-5,text,TRUE,,213,565,10,10,400,0,0
1528346137228,8499,106 /index.php,200,OK,Thread Group 1-6,text,TRUE,,158294,579,10,10,916,0,136
1528346146377,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-10,text,TRUE,,213,565,10,10,400,0,0
1528346147475,400,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-6,text,TRUE,,213,565,10,10,400,0,0
1528346142735,8505,106 /index.php,200,OK,Thread Group 1-3,text,TRUE,,158294,579,10,10,921,0,145
1528346153009,401,109 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-3,text,TRUE,,213,565,10,10,401,0,0
1528346161999,400,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-1,text,TRUE,,213,565,10,10,400,0,0
1528346165942,400,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-2,text,TRUE,,213,565,10,10,400,0,0
1528346173300,398,138 /index.php,200,OK,Thread Group 1-1,bin,TRUE,,594,508,10,10,398,0,0
1528346176833,598,142 /index.php,200,OK,Thread Group 1-1,text,TRUE,,772,572,10,10,598,0,197
1528346177251,399,138 /index.php,200,OK,Thread Group 1-2,bin,TRUE,,594,508,10,10,399,0,0
1528346181156,401,148 /index.php,200,OK,Thread Group 1-1,bin,TRUE,,1435,588,10,10,401,0,0
1528346180824,869,142 /index.php,200,OK,Thread Group 1-2,text,TRUE,,772,572,10,10,869,0,468
1528346181558,401,149 /vcal_server.php,200,OK,Thread Group 1-1,text,TRUE,,640,586,10,10,401,0,0
1528346181963,398,152 /index.php,200,OK,Thread Group 1-1,bin,TRUE,,593,528,10,10,398,0,0
1528346182361,769,151 /index.php,200,OK,Thread Group 1-1,bin,TRUE,,701,520,10,10,769,0,371
1528346185412,401,148 /index.php,200,OK,Thread Group 1-2,bin,TRUE,,1435,588,10,10,401,0,0
1528346185814,401,149 /vcal_server.php,200,OK,Thread Group 1-2,text,TRUE,,640,586,10,10,401,0,0
1528346186216,398,152 /index.php,200,OK,Thread Group 1-2,bin,TRUE,,593,528,10,10,398,0,0
1528346186615,590,151 /index.php,200,OK,Thread Group 1-2,bin,TRUE,,701,520,10,10,590,0,191
1528346191307,401,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-7,text,TRUE,,213,565,10,10,401,0,0
1528346196633,401,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-8,text,TRUE,,213,565,10,10,401,0,0
1528346201036,399,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-9,text,TRUE,,213,565,10,10,399,0,0
1528346202651,399,138 /index.php,200,OK,Thread Group 1-7,bin,TRUE,,594,508,10,10,399,0,0
1528346203870,401,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-4,text,TRUE,,213,565,10,10,401,0,0
1528346185859,18604,153 /index.php,200,OK,Thread Group 1-1,text,TRUE,,370413,627,10,10,1309,0,530
1528346205108,400,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-5,text,TRUE,,213,565,10,10,400,0,0
1528346206241,401,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-10,text,TRUE,,213,565,10,10,401,0,0
1528346206226,614,142 /index.php,200,OK,Thread Group 1-7,text,TRUE,,772,572,10,10,614,0,213
1528346207197,400,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-6,text,TRUE,,213,565,10,10,400,0,0
1528346189843,18216,153 /index.php,200,OK,Thread Group 1-2,text,TRUE,,370413,627,10,10,925,0,146
1528346207927,399,138 /index.php,200,OK,Thread Group 1-8,bin,TRUE,,594,508,10,10,398,0,0
1528346208395,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-1,text,TRUE,,213,614,10,10,404,0,0
1528346210522,401,148 /index.php,200,OK,Thread Group 1-7,bin,TRUE,,1435,588,10,10,401,0,0
1528346210924,402,149 /vcal_server.php,200,OK,Thread Group 1-7,text,TRUE,,640,586,10,10,402,0,0
1528346211326,399,152 /index.php,200,OK,Thread Group 1-7,bin,TRUE,,593,528,10,10,399,0,0
1528346211477,556,142 /index.php,200,OK,Thread Group 1-8,text,TRUE,,772,572,10,10,556,0,156
1528346211726,570,151 /index.php,200,OK,Thread Group 1-7,bin,TRUE,,701,520,10,10,570,0,173
1528346211996,402,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-2,text,TRUE,,213,614,10,10,402,0,0
1528346212325,398,138 /index.php,200,OK,Thread Group 1-9,bin,TRUE,,594,508,10,10,398,0,0
1528346213030,400,128 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-3,text,TRUE,,213,565,10,10,400,0,0
1528346215168,398,138 /index.php,200,OK,Thread Group 1-4,bin,TRUE,,594,508,10,10,398,0,0
1528346215720,402,148 /index.php,200,OK,Thread Group 1-8,bin,TRUE,,1435,588,10,10,402,0,0
1528346215841,574,142 /index.php,200,OK,Thread Group 1-9,text,TRUE,,772,572,10,10,574,0,173
1528346216123,401,149 /vcal_server.php,200,OK,Thread Group 1-8,text,TRUE,,640,586,10,10,401,0,0
1528346216402,399,138 /index.php,200,OK,Thread Group 1-5,bin,TRUE,,594,508,10,10,398,0,0
1528346216524,400,152 /index.php,200,OK,Thread Group 1-8,bin,TRUE,,593,528,10,10,400,0,0
1528346216924,537,151 /index.php,200,OK,Thread Group 1-8,bin,TRUE,,701,520,10,10,537,0,138
1528346217552,398,138 /index.php,200,OK,Thread Group 1-10,bin,TRUE,,594,508,10,10,398,0,0
1528346218656,398,138 /index.php,200,OK,Thread Group 1-6,bin,TRUE,,594,508,10,10,398,0,0
1528346218730,583,142 /index.php,200,OK,Thread Group 1-4,text,TRUE,,772,572,10,10,583,0,182
1528346220092,402,148 /index.php,200,OK,Thread Group 1-9,bin,TRUE,,1435,588,10,10,401,0,0
1528346219929,568,142 /index.php,200,OK,Thread Group 1-5,text,TRUE,,772,572,10,10,568,0,166
1528346220494,401,149 /vcal_server.php,200,OK,Thread Group 1-9,text,TRUE,,640,586,10,10,401,0,0
1528346220895,400,152 /index.php,200,OK,Thread Group 1-9,bin,TRUE,,593,528,10,10,400,0,0
1528346221120,539,142 /index.php,200,OK,Thread Group 1-10,text,TRUE,,772,572,10,10,539,0,137
1528346221296,542,151 /index.php,200,OK,Thread Group 1-9,bin,TRUE,,701,520,10,10,542,0,144
1528346222173,550,142 /index.php,200,OK,Thread Group 1-6,text,TRUE,,772,572,10,10,550,0,149
1528346222993,402,148 /index.php,200,OK,Thread Group 1-4,bin,TRUE,,1435,588,10,10,402,0,0
1528346223396,400,149 /vcal_server.php,200,OK,Thread Group 1-4,text,TRUE,,640,586,10,10,400,0,0
1528346223797,399,152 /index.php,200,OK,Thread Group 1-4,bin,TRUE,,593,528,10,10,399,0,0
1528346224187,403,148 /index.php,200,OK,Thread Group 1-5,bin,TRUE,,1435,588,10,10,403,0,0
1528346224320,399,138 /index.php,200,OK,Thread Group 1-3,bin,TRUE,,594,508,10,10,399,0,0
1528346224196,555,151 /index.php,200,OK,Thread Group 1-4,bin,TRUE,,701,520,10,10,555,0,157
1528346224590,401,149 /vcal_server.php,200,OK,Thread Group 1-5,text,TRUE,,640,586,10,10,401,0,0
1528346224992,400,152 /index.php,200,OK,Thread Group 1-5,bin,TRUE,,593,528,10,10,400,0,0
1528346225432,401,148 /index.php,200,OK,Thread Group 1-10,bin,TRUE,,1435,588,10,10,401,0,0
1528346225392,547,151 /index.php,200,OK,Thread Group 1-5,bin,TRUE,,701,520,10,10,547,0,150
1528346225834,401,149 /vcal_server.php,200,OK,Thread Group 1-10,text,TRUE,,640,586,10,10,401,0,0
1528346226236,399,152 /index.php,200,OK,Thread Group 1-10,bin,TRUE,,593,528,10,10,399,0,0
1528346226445,401,148 /index.php,200,OK,Thread Group 1-6,bin,TRUE,,1435,588,10,10,401,0,0
1528346226635,551,151 /index.php,200,OK,Thread Group 1-10,bin,TRUE,,701,520,10,10,551,0,153
1528346226846,402,149 /vcal_server.php,200,OK,Thread Group 1-6,text,TRUE,,640,586,10,10,402,0,0
1528346227248,399,152 /index.php,200,OK,Thread Group 1-6,bin,TRUE,,593,528,10,10,399,0,0
1528346227648,547,151 /index.php,200,OK,Thread Group 1-6,bin,TRUE,,701,520,10,10,547,0,149
1528346227836,593,142 /index.php,200,OK,Thread Group 1-3,text,TRUE,,772,572,10,10,593,0,193
1528346232142,402,148 /index.php,200,OK,Thread Group 1-3,bin,TRUE,,1435,588,10,10,402,0,0
1528346232545,402,149 /vcal_server.php,200,OK,Thread Group 1-3,text,TRUE,,640,586,10,10,402,0,0
1528346214938,18216,153 /index.php,200,OK,Thread Group 1-7,text,TRUE,,370413,627,10,10,926,0,147
1528346232947,400,152 /index.php,200,OK,Thread Group 1-3,bin,TRUE,,593,528,10,10,400,0,0
1528346233347,666,151 /index.php,200,OK,Thread Group 1-3,bin,TRUE,,701,520,10,10,666,0,267
1528346237345,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-7,text,TRUE,,213,614,10,10,404,0,0
1528346220107,18212,153 /index.php,200,OK,Thread Group 1-8,text,TRUE,,370413,627,10,10,923,0,144
1528346239052,540,169 /getCategoryProducts.php,200,OK,Thread Group 1-1,text,TRUE,,1103,555,10,10,540,0,140
1528346239593,400,170 /getCategoryServices.php,200,OK,Thread Group 1-1,text,TRUE,,449,555,10,10,400,0,0
1528346241994,549,171 /MasterData/getHAServicePincodelist.php,200,OK,Thread Group 1-1,text,TRUE,,220,614,10,10,549,0,146
1528346242234,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-8,text,TRUE,,213,614,10,10,404,0,0
1528346224386,18315,153 /index.php,200,OK,Thread Group 1-9,text,TRUE,,370413,627,10,10,1027,0,247
1528346242544,401,172 /MasterData/pinCodeMasterData.php,200,OK,Thread Group 1-1,text,TRUE,,250,584,10,10,401,0,0
1528346242713,575,169 /getCategoryProducts.php,200,OK,Thread Group 1-2,text,TRUE,,1103,555,10,10,575,0,175
1528346243288,401,170 /getCategoryServices.php,200,OK,Thread Group 1-2,text,TRUE,,449,555,10,10,401,0,0
1528346227264,18208,153 /index.php,200,OK,Thread Group 1-4,text,TRUE,,370413,627,10,10,916,0,138
1528346245689,572,171 /MasterData/getHAServicePincodelist.php,200,OK,Thread Group 1-2,text,TRUE,,220,614,10,10,572,0,170
1528346246261,402,172 /MasterData/pinCodeMasterData.php,200,OK,Thread Group 1-2,text,TRUE,,250,584,10,10,402,0,0
1528346228454,18274,153 /index.php,200,OK,Thread Group 1-5,text,TRUE,,370413,627,10,10,983,0,205
1528346246687,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-9,text,TRUE,,213,614,10,10,404,0,0
1528346229829,18207,153 /index.php,200,OK,Thread Group 1-10,text,TRUE,,370413,627,10,10,915,0,135
1528346242946,6026,173 /getPromoPlans.php,200,OK,Thread Group 1-1,text,TRUE,,98961,635,10,10,779,0,0
1528346230841,18210,153 /index.php,200,OK,Thread Group 1-6,text,TRUE,,370413,627,10,10,916,0,138
1528346248972,558,174 /promotions.php,200,OK,Thread Group 1-1,text,TRUE,,348,576,10,10,558,0,158
1528346249404,403,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-4,text,TRUE,,213,614,10,10,403,0,0
1528346250709,403,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-5,text,TRUE,,213,614,10,10,403,0,0
1528346251531,566,175 /getPromoPlans.php,200,OK,Thread Group 1-1,text,TRUE,,1927,635,10,10,566,0,163
1528346251946,402,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-10,text,TRUE,,213,614,10,10,402,0,0
1528346252098,402,176 /promotions.php,200,OK,Thread Group 1-1,text,TRUE,,347,578,10,10,402,0,0
1528346246664,6026,173 /getPromoPlans.php,200,OK,Thread Group 1-2,text,TRUE,,98961,635,10,10,779,0,0
1528346252690,596,174 /promotions.php,200,OK,Thread Group 1-2,text,TRUE,,348,576,10,10,596,0,195
1528346252957,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-6,text,TRUE,,213,614,10,10,404,0,0
1528346236664,18209,153 /index.php,200,OK,Thread Group 1-3,text,TRUE,,370413,627,10,10,918,0,139
1528346255287,548,175 /getPromoPlans.php,200,OK,Thread Group 1-2,text,TRUE,,1927,635,10,10,548,0,145
1528346255836,400,176 /promotions.php,200,OK,Thread Group 1-2,text,TRUE,,347,578,10,10,400,0,0
1528346258834,404,155 /themes/SuiteR/css/colourSelector.php,200,OK,Thread Group 1-3,text,TRUE,,213,614,10,10,404,0,0
1528346257253,8915,178 /index.php,200,OK,Thread Group 1-1,text,TRUE,,159065,1111,10,10,551,0,152
1528346268038,705,169 /getCategoryProducts.php,200,OK,Thread Group 1-7,text,TRUE,,1103,555,10,10,705,0,305
1528346268744,401,170 /getCategoryServices.php,200,OK,Thread Group 1-7,text,TRUE,,449,555,10,10,401,0,0
1528346260953,8932,178 /index.php,200,OK,Thread Group 1-2,text,TRUE,,159065,1111,10,10,569,0,170
1528346271147,565,171 /MasterData/getHAServicePincodelist.php,200,OK,Thread Group 1-7,text,TRUE,,220,614,10,10,565,0,162
1528346271714,402,172 /MasterData/pinCodeMasterData.php,200,OK,Thread Group 1-7,text,TRUE,,250,584,10,10,402,0,0
